Unnamed: 0,path,age,gender,accents,sentence,size,language
42438,common_voice_be_27191814.mp3,teens,female,,Праз два тыдні і ліст прыслаў хлопцам вясковым.,23805,Belarusian
57447,common_voice_be_27290761.mp3,teens,female,,"Канец свету там, дзе канец шчасцю людскому.",27045,Belarusian
17136,common_voice_be_27079193.mp3,teens,female,,"А гэтыя калектывы, дык як зменіцца ўлада або вайна пачнецца, дык адно загудуць.",48645,Belarusian
57020,common_voice_be_26900431.mp3,teens,female,,"Важнай уласцівасцю драйвера з'яўляецца таксама тып корпуса лазернага дыёда, які ён падтрымлівае.",52965,Belarusian
21409,common_voice_be_27998195.mp3,teens,female,,Яны прывыклі ездзіць адпачываць.,20781,Belarusian
39364,common_voice_be_27435074.mp3,teens,female,,"Ты ведаеш, супроць каго ты ідзеш?",22725,Belarusian
42360,common_voice_be_27050795.mp3,teens,female,,Асабістым жыццём ён нікому не ўзор і мае права быць апошнім плюгаўцам.,29205,Belarusian
57204,common_voice_be_27091801.mp3,teens,female,,Біліся да апошняга патрона.,22725,Belarusian
57483,common_voice_be_27295146.mp3,teens,female,,У старой хаце было цёмна і горача.,24885,Belarusian
42412,common_voice_be_27190434.mp3,teens,female,,Стараста ўзяўся адной рукою за чорную бараду і чакаў адказу.,28341,Belarusian
21388,common_voice_be_27637075.mp3,teens,female,,"Ну, а цана якая?",17973,Belarusian
24147,common_voice_be_27166047.mp3,teens,female,,"Ну, дык не купляй, калі дорага.",20662,Belarusian
42430,common_voice_be_27191747.mp3,teens,female,,"Старая кінулася да сына, абхапіла яго за шыю.",28341,Belarusian
40780,common_voice_be_27420931.mp3,teens,female,,"Ежа і пітво будуць у шэсцьдзесят разоў смачнейшыя, чымся на зямлі.",32013,Belarusian
28998,common_voice_be_26835021.mp3,teens,female,,"Пасля дэмабілізацыі працаваў на гаспадарчай, савецкай і партыйнай працы.",38925,Belarusian
56976,common_voice_be_26790544.mp3,teens,female,,Усяго больш за два дзясяткі.,23805,Belarusian
39312,common_voice_be_26956161.mp3,teens,female,,Стварэнне оперы стала пачаткам сталага этапу ў творчасці кампазітара.,40653,Belarusian
17150,common_voice_be_27079325.mp3,teens,female,,Праца ўраўнаважвала яго душу.,24453,Belarusian
42329,common_voice_be_27049564.mp3,teens,female,,"Легчы б, рынуцца долу.",19485,Belarusian
10674,common_voice_be_26873796.mp3,teens,female,,Дзейнічае як праваслаўная царква ў цяперашні час.,30501,Belarusian
57401,common_voice_be_27213465.mp3,teens,female,,Яна падыходзіла ўсё бліжэй і бліжэй.,25533,Belarusian
40761,common_voice_be_27419483.mp3,teens,female,,Дзіўная была раптоўная змена ў гэтым маладым чалавеку.,28773,Belarusian
24130,common_voice_be_27111741.mp3,teens,female,,Няўжо гэта так і будзе?,19582,Belarusian
14386,common_voice_be_27082648.mp3,teens,female,,Хлопцам знаёмы гэты голас ракі.,21861,Belarusian
42397,common_voice_be_27169183.mp3,teens,female,,"Але пераканаўшы самога сябе ў пэўным сэнсе, у ёй яшчэ льга бачыць прывабную жанчыну.",35901,Belarusian
39292,common_voice_be_26938277.mp3,teens,female,,Адным з першых кожную вясну прылятаў жаўрук.,28773,Belarusian
7991,common_voice_be_28845338.mp3,teens,female,,Так прайшлі дзесяць гадоў.,17973,Belarusian
7429,common_voice_be_26810047.mp3,teens,female,,"Павел напрамую звяртаецца да дзвух жанчын, просячы іх жыць дружна.",37413,Belarusian
24266,common_voice_be_27293659.mp3,teens,female,,"Можна іх бачыць самому, а можна чуць або чытаць пра іх.",27574,Belarusian
57505,common_voice_be_27339282.mp3,teens,female,,Яго пачынаў апаноўваць кашаль.,25101,Belarusian
57504,common_voice_be_27339277.mp3,teens,female,,На дварэ заспяваў певень.,21645,Belarusian
57041,common_voice_be_26911214.mp3,teens,female,,Штодзённыя набажэнствы на польскай мове.,24453,Belarusian
57063,common_voice_be_26929429.mp3,teens,female,,На наступны дзень снайперы паўстанцаў забілі двух іракскіх ахоўнікаў каля суседняй мячэці.,50805,Belarusian
39372,common_voice_be_27435393.mp3,teens,female,,"І гэта адразу зблізіла іх, гэтых людзей.",27693,Belarusian
42540,common_voice_be_27802343.mp3,teens,female,,"Гэта на вёсцы, дзе практычна ўсё насельніцтва без усялякага прымусу ідзе і дысцыплінавана галасуе!",47133,Belarusian
57032,common_voice_be_26911163.mp3,teens,female,,"Паводле памераў зерняў і мінеральнага складу вылучаюць тыя ж разнавіднасці, што і сярод пяскоў.",54261,Belarusian
57281,common_voice_be_27115878.mp3,teens,female,,"Тут ён і застаўся жыць з жонкаю, чакаючы лепшых часоў.",35901,Belarusian
56984,common_voice_be_26790860.mp3,teens,female,,"Сіфонныя дудкі значнай даўжыні, павернутыя назад.",35901,Belarusian
42551,common_voice_be_27802395.mp3,teens,female,,Але паразумення знайсці так і не здолелі.,22725,Belarusian
42452,common_voice_be_27192094.mp3,teens,female,,"У жанчын было няведанне, што гэта сёння ідуць забіваць чалавека.",27693,Belarusian
57117,common_voice_be_26930016.mp3,teens,female,,У ранніх творах прапагандаваў хрысціянскую мараль.,29421,Belarusian
40745,common_voice_be_27232620.mp3,teens,female,,Ціха брыла па панскіх абшарах у снежнай спадніцы марозная сіняя ноч.,33741,Belarusian
21381,common_voice_be_27633400.mp3,teens,female,,Для вытворчасці электраэнергіі выкарыстоўваюць кандэнсацыйная турбіны.,37413,Belarusian
4985,common_voice_be_26804103.mp3,teens,female,,У буйной рагатай жывёлы выклікае сімптомы атручвання.,27045,Belarusian
57467,common_voice_be_27291711.mp3,teens,female,,"Дзякуючы табе, ты не выказаў.",20781,Belarusian
17194,common_voice_be_27088552.mp3,teens,female,,"Прынясу я, што маю.",18621,Belarusian
28954,common_voice_be_26814016.mp3,teens,female,,"Яна нагадвае карабель, бо будавалася мясцовымі караблебудаўнікі.",29421,Belarusian
10656,common_voice_be_26868110.mp3,teens,female,,"Спермацэт выкарыстоўваецца у складзе мазей, касметычных крэмаў.",34821,Belarusian
39304,common_voice_be_26939265.mp3,teens,female,,Рэгулярна выступаў з дакладамі перад эмігрантамі.,29853,Belarusian
37304,common_voice_be_26944793.mp3,teens,female,,Сельскія паселішчы прадстаўлены невялікімі вёскамі ў далінах рэк.,31365,Belarusian
57091,common_voice_be_26929741.mp3,teens,female,,Сваё зрушэнне з пасады яна палічыла здрадай.,30933,Belarusian
42308,common_voice_be_27046417.mp3,teens,female,,Асабліва многа перамёрла гэтым часам яўрэйскае віленскае беднаты.,31365,Belarusian
39268,common_voice_be_26938026.mp3,teens,female,,"У вёсцы трапляюць у аўта-аварыю, прычынай якой стала кабыла.",36981,Belarusian
28983,common_voice_be_26814560.mp3,teens,female,,"Дыяфрагмай называюць таксама некаторыя мышцы ці групы мышцаў, што абмяжоўваюць якую-небудзь поласць.",42165,Belarusian
57174,common_voice_be_27089128.mp3,teens,female,,А ўсё цераз вайну гэту згубную.,26181,Belarusian
10186,common_voice_be_27131066.mp3,teens,female,,"А ты чаго, мядзведзь, прывалокся?",17422,Belarusian
57353,common_voice_be_27150506.mp3,teens,female,,Але тут чалавекам апанавала адна ідэя.,29205,Belarusian
39308,common_voice_be_26939404.mp3,teens,female,,"На самай жа справе гэта кніга поўная смутку і роспачы, выкліканымі безвыходнасцю сітуацыі.",54045,Belarusian
57390,common_voice_be_27168874.mp3,teens,female,,Пасля жудасная ярасць ахапіла яго.,25101,Belarusian
57484,common_voice_be_27295170.mp3,teens,female,,"О, яна гэтага сабе не даруе!",24453,Belarusian
39272,common_voice_be_26938030.mp3,teens,female,,Гэта прымусіла яго заняцца выпраўленнем сваіх недахопаў.,35685,Belarusian
39241,common_voice_be_26936914.mp3,teens,female,,Вянчаюць мінарэт чатыры медныя шары.,30501,Belarusian
57159,common_voice_be_27057685.mp3,teens,female,,Тады чэлядзь наладжвала фурманку і з ліхтаром ехала шукаць пана па дарозе.,40221,Belarusian
28937,common_voice_be_26813554.mp3,teens,female,,"Сярод іх былі дзевятнаццаць украінцаў, пяць сербаў, чацвёра беларусаў і двое расіян.",38493,Belarusian
26910,common_voice_be_26877804.mp3,teens,female,,"На паўднёвым усходзе схілы нізкія, забалочаныя.",27045,Belarusian
24136,common_voice_be_27111767.mp3,teens,female,,Чаму іх не закапваюць?,17854,Belarusian
471,common_voice_be_27114050.mp3,teens,female,,Можна і без каровы абысціся.,27693,Belarusian
57285,common_voice_be_27116151.mp3,teens,female,,Гэта ж ты толькі так гаворыш.,19701,Belarusian
40680,common_voice_be_27087856.mp3,teens,female,,"Натхненне ззяла з вачэй, і ўся была нейкая дзіўная, новая.",38061,Belarusian
39255,common_voice_be_26937583.mp3,teens,female,,"Поўсць даволі доўгая для абароны ад халадоў, афарбоўка шэра-карычневая з чорнымі плямамі.",50373,Belarusian
2476,common_voice_be_26935445.mp3,teens,female,,На падводных схілах вулкана сустракаюцца магнітныя анамаліі.,33525,Belarusian
39263,common_voice_be_26937950.mp3,teens,female,,Пад іх кантролем заставаўся толькі аэрапорт і прылеглыя раёны.,38493,Belarusian
24162,common_voice_be_27291100.mp3,teens,female,,Згарэлі і малыя дзеці.,23254,Belarusian
7984,common_voice_be_28845236.mp3,teens,female,,"Але людзі пра гэта ведаюць, для іх гэта не навіна.",28773,Belarusian
57002,common_voice_be_26863434.mp3,teens,female,,Адсюль жа паходзіць і беларуская назва.,25965,Belarusian
37238,common_voice_be_26903675.mp3,teens,female,,"Характарызуецца інтаксікацыяй, ліхаманкай, паражэннем лімфатычных вузлоў.",38061,Belarusian
26937,common_voice_be_26966395.mp3,teens,female,,Аўтар трох кніжак для дзяцей.,23373,Belarusian
42467,common_voice_be_27192255.mp3,teens,female,,"У хату яе прынесла, перад сабою паставіла на зэдлік.",26613,Belarusian
57487,common_voice_be_27330624.mp3,teens,female,,"За кустом ціха булькала рэчка, нібы іграла яна нейкую песню.",39573,Belarusian
42411,common_voice_be_27190432.mp3,teens,female,,Мо не дадуць турботныя думкі?,15813,Belarusian
39311,common_voice_be_26956151.mp3,teens,female,,"Берагі нізкія, месцамі забалочаныя, пад лесам і хмызняком.",39141,Belarusian
26954,common_voice_be_27067065.mp3,teens,female,,Рысь ці мядзведзь вас ухопіць?,21861,Belarusian
57530,common_voice_be_27375414.mp3,teens,female,,Але дзень ужо вызначыўся.,19485,Belarusian
42519,common_voice_be_27802214.mp3,teens,female,,Здавацца мы не зміраемся.,18405,Belarusian
40725,common_voice_be_27198538.mp3,teens,female,,"Ды і дачцы скажыце, каб не працівілася.",27693,Belarusian
57464,common_voice_be_27291641.mp3,teens,female,,На шляху свайго росту тэатр гэты перамог шмат цяжкасцей.,38493,Belarusian
42471,common_voice_be_27192632.mp3,teens,female,,Што можа быць прыгажэйшага за гэтага велічна глыбокага восеньскага ўсходу?,33093,Belarusian
4977,common_voice_be_26803458.mp3,teens,female,,Прадстаўнік сучаснай авангарднай плыні ў філасофскай паэзіі.,32445,Belarusian
39377,common_voice_be_27435466.mp3,teens,female,,З балонкі на балонку перабіраўся.,25101,Belarusian
24077,common_voice_be_27110611.mp3,teens,female,,"Вязуць цыганы ў кібітках гора, вякамі не залечанае.",30382,Belarusian
42482,common_voice_be_27802066.mp3,teens,female,,Так музыка мяне і захапіла.,18405,Belarusian
24116,common_voice_be_27111195.mp3,teens,female,,"Калі і ты не дасі, дык пойдзем красці.",24766,Belarusian
57023,common_voice_be_26911080.mp3,teens,female,,"Падчас здабычы газу гідраты могуць утварацца ў ствалах свідравін, прамысловых камунікацыях і магістральных газаправодах.",59661,Belarusian
2466,common_voice_be_26935283.mp3,teens,female,,"Многія з іх прынялі ўдзел у фестывалі, але спробы пранікнуць унутр распачалі нямногія.",50373,Belarusian
57256,common_voice_be_27092452.mp3,teens,female,,Усё гэта залежыць ад часу.,22293,Belarusian
57417,common_voice_be_27283175.mp3,teens,female,,"І аднекуль з глыбіні душы зноў узняўся белы, празрысты і кволы вобраз.",46053,Belarusian
12202,common_voice_be_26938251.mp3,twenties,female,,Адзін з найбуйнейшых прадстаўнікоў барока.,31581,Belarusian
43449,common_voice_be_27410735.mp3,twenties,female,,Пасля вайны выкарыстоўвалася дзеля глушэння заходніх радыёстанцый.,37845,Belarusian
6605,common_voice_be_26771390.mp3,twenties,female,,"У міндалінах адбываецца ўтварэнне лімфацытаў, якія адсюль часткова вылучаюцца ў ток лімфы.",46053,Belarusian
28864,common_voice_be_27120140.mp3,twenties,female,,Над самым вухам чуліся нямецкія выгукі.,29734,Belarusian
52914,common_voice_be_27095131.mp3,twenties,female,,Які гэта старац з хлопцам ідзе?,22420,Belarusian
26606,common_voice_be_26936544.mp3,twenties,female,,"Музей яшчэ не адчынены для публічнага прагляду, аднак у недалёкай будучыні плануецца яго адкрыццё.",47781,Belarusian
42040,common_voice_be_26854071.mp3,twenties,female,,Целы мерцвякоў выкідвалі з дамавін.,19701,Belarusian
10624,common_voice_be_26919153.mp3,twenties,female,,"У англамоўнай псіхалагічнай літаратуры зоамарфізм разглядаецца значна радзей, чым антрапамарфізм.",43461,Belarusian
50488,common_voice_be_27252887.mp3,twenties,female,,"Твар яго стаў жорсткім, бровы часта ссоўваліся.",29086,Belarusian
43425,common_voice_be_27129975.mp3,twenties,female,,Машына цікавая толькі як сродак.,22725,Belarusian
12872,common_voice_be_27288352.mp3,twenties,female,,"Гаспадары плечукамі пхалі ў вазы, цмокалі і крычалі на коней.",34605,Belarusian
26647,common_voice_be_26937293.mp3,twenties,female,,Усе яны былі згрупаваныя ў дзве палкавыя баявыя групы.,34821,Belarusian
52778,common_voice_be_28766077.mp3,twenties,female,,"Думаю, праз некалькі гадоў мы з вамі будзем на яго адкрыцці.",30285,Belarusian
26987,common_voice_be_26830753.mp3,twenties,female,,"Такім чынам, як крайняя форма рэканструкцыі ён можа разглядацца толькі як помнік нашай эпохі.",42813,Belarusian
43301,common_voice_be_26916628.mp3,twenties,female,,Прырода гэтай з'явы застаецца таямніцай для навукоўцаў.,30933,Belarusian
50165,common_voice_be_26806782.mp3,twenties,female,,Амаль усе байцы і малодшы камандны склад арміі трапілі ў палон ці загінулі.,36646,Belarusian
1141,common_voice_be_27110135.mp3,twenties,female,,Хіба яна не сястра твая?,18070,Belarusian
13021,common_voice_be_26920345.mp3,twenties,female,,"Кветкі белыя, ружовыя, жаўтаватыя, фіялетавыя, сабраныя ў гронкі або мяцёлкі.",50470,Belarusian
13875,common_voice_be_27122597.mp3,twenties,female,,А ты як тут спаў?,17422,Belarusian
31133,common_voice_be_27096497.mp3,twenties,female,,Жанчына сышла з трамвая.,20565,Belarusian
12435,common_voice_be_26909259.mp3,twenties,female,,У нумарах выкарыстоўвае акрабатыку і жангліраванне.,31365,Belarusian
52646,common_voice_be_28765063.mp3,twenties,female,,Не іх гэта справа.,20133,Belarusian
33441,common_voice_be_26864537.mp3,twenties,female,,На працягу двух дзён пад шквальным агнём праціўніка ажыццяўляў дапамогу ў пераправе падраздзяленняў.,56302,Belarusian
43408,common_voice_be_27129604.mp3,twenties,female,,Цяпер ён без працы.,20133,Belarusian
43049,common_voice_be_26970427.mp3,twenties,female,,"У чатыры яе прадставілі імператарскаму двару, дзе яна праславілася як таленавітая паэтка і музыка.",51885,Belarusian
49536,common_voice_be_27139935.mp3,twenties,female,,Мы не ведаем магіі.,18621,Belarusian
19124,common_voice_be_26826105.mp3,twenties,female,,"Планоўка складаецца з крывалінейнай вуліцы, арыентаванай з паўднёвага захаду на паўночны ўсход.",48861,Belarusian
43399,common_voice_be_27129458.mp3,twenties,female,,Зноў стала паміж іх нуднае цяжкое маўчанне.,33525,Belarusian
29529,common_voice_be_27122533.mp3,twenties,female,,Хутка ўся хата заснула.,16774,Belarusian
32640,common_voice_be_26919415.mp3,twenties,female,,Іншыя галасы былі падзелены паміж рознымі галінамі аднаго і таго ж сямействы.,32445,Belarusian
51688,common_voice_be_28616355.mp3,twenties,female,,Трэцяя кніга была ўжо відавочная.,17325,Belarusian
12371,common_voice_be_27234419.mp3,twenties,female,,"Хоць яны ўсе і вельмі падобны адзін да аднаго, але гэта той!",39573,Belarusian
6807,common_voice_be_26880090.mp3,twenties,female,,Часам другая асоба ў кабінеце.,20662,Belarusian
40873,common_voice_be_28211100.mp3,twenties,female,,У нас такое лета.,16893,Belarusian
33315,common_voice_be_27100552.mp3,twenties,female,,"Ці ж ты спадзяешся, што мы пражывём на твой гэты паёк?",33093,Belarusian
36425,common_voice_be_27080462.mp3,twenties,female,,У яго была нейкая дзіўная здольнасць ніколі не адчайвацца.,34173,Belarusian
582,common_voice_be_27167907.mp3,twenties,female,,Аблаяў жонку прыкрым словам.,20133,Belarusian
7372,common_voice_be_26864486.mp3,twenties,female,,Стаў асноўным брамнікам і капітанам салігорскай каманды.,32445,Belarusian
46810,common_voice_be_27066889.mp3,twenties,female,,"Як сказаў, дык і пайшоў.",19485,Belarusian
10644,common_voice_be_26919231.mp3,twenties,female,,Асобнымі выпадкамі цялеснага вугла з'яўляюцца трохгранныя і шматгранныя вуглы.,36765,Belarusian
27121,common_voice_be_26879845.mp3,twenties,female,,У тытулах свецкіх кіраўнікоў прыстаўка ўжывалася эпізадычна.,34605,Belarusian
32187,common_voice_be_27301972.mp3,twenties,female,,Блішчасты прарэзлівы позірк шпількамі пранізваў наскрозь.,33525,Belarusian
40597,common_voice_be_26927595.mp3,twenties,female,,Такім жа купалам з макаўкай завершаны васьмігранны светлавы барабан над сяродкрыжжам.,38925,Belarusian
13512,common_voice_be_26777263.mp3,twenties,female,,"Яго апартаменты на другім паверсе складаюцца з чатырох пакояў, двух рабочых кабінетаў і кухні.",40653,Belarusian
40265,common_voice_be_27412180.mp3,twenties,female,,"Гэта больш ранняя, амаль квадратная вежа складзена з буйных абчасаных камянёў.",36333,Belarusian
13161,common_voice_be_26864066.mp3,twenties,female,,"Растуць на сухіх камяністых схілах, у стэпах і паўпустынях.",32013,Belarusian
31142,common_voice_be_27096575.mp3,twenties,female,,Ён кашляе надрыўна і прытрымлівае грудзі адною рукою.,32661,Belarusian
52899,common_voice_be_27065256.mp3,twenties,female,,Яны павінны былі сачыць за дзеяннямі паслоў і ваявод і аб усім паведамляць цару.,39700,Belarusian
12417,common_voice_be_26908903.mp3,twenties,female,,Стала актуальным пытанне пра ўвядзенне брусніц у культуру.,34605,Belarusian
19159,common_voice_be_26908115.mp3,twenties,female,,Працуе ў сферы станковага жывапісу.,27045,Belarusian
52575,common_voice_be_28764590.mp3,twenties,female,,"З апошняга загалоўка вынікае, што інтарэсы гэтай выдатнай жанчыны не абмяжоўваюцца прафесійнай сферай.",50805,Belarusian
38902,common_voice_be_27283840.mp3,twenties,female,,"Яна яму з-за сваёй зялёнай маладосці паверыла, таксама на адзін момант.",50805,Belarusian
35899,common_voice_be_26970854.mp3,twenties,female,,"Значная колькасць аднагадовых раслін, якія прарастаюць, квітнеюць і адміраюць за час кароткага сезона дажджоў.",55989,Belarusian
51972,common_voice_be_28721878.mp3,twenties,female,,Але я загубіў яе за тры месяцы.,19485,Belarusian
25500,common_voice_be_26954916.mp3,twenties,female,,"Вялікі эканамічны, прамысловы і культурны цэнтр.",27045,Belarusian
9369,common_voice_be_26863343.mp3,twenties,female,,Усе яны былі прысуджаны да штрафу альбо папярэджання.,43245,Belarusian
49735,common_voice_be_27276201.mp3,twenties,female,,"Я з табой цяпер пасяджу, пакуль ты здолееш падняцца.",34821,Belarusian
43372,common_voice_be_27045870.mp3,twenties,female,,"Я вам пакажу, кісляціна!",22725,Belarusian
12360,common_voice_be_27234311.mp3,twenties,female,,"А зерні вытрашчыліся з-пад рэдкіх вусоў, як пачынкі, тоўстыя, з тупымі канцамі.",45189,Belarusian
14784,common_voice_be_26820588.mp3,twenties,female,,Добра развіты цяжкая прамысловасць і высокатэхналагічная вытворчасць.,42046,Belarusian
51715,common_voice_be_28616689.mp3,twenties,female,,І ён працягваў пісаць.,17109,Belarusian
52720,common_voice_be_28765821.mp3,twenties,female,,Таму ёсць вялікі прабел у гэтай маёй калекцыі.,24453,Belarusian
49510,common_voice_be_27126514.mp3,twenties,female,,"Вы, як родны, памаглі нам у бядзе, не пакідайце нас далей.",38061,Belarusian
3008,common_voice_be_27136344.mp3,twenties,female,,Яна наогул не забівае.,18621,Belarusian
27719,common_voice_be_27155703.mp3,twenties,female,,Яна патрабавала ўвагі да сотні вялікіх і дробных спраў.,35253,Belarusian
31165,common_voice_be_27096872.mp3,twenties,female,,"Смагла глядзеў, як парыцца ў сонцы тлустае поле, як лес кучаравіцца кволым, празрыстым лісцем.",46485,Belarusian
7003,common_voice_be_27438645.mp3,twenties,female,,Вечна жыць будзе гераічны беларускі народ.,31462,Belarusian
317,common_voice_be_35272001.mp3,twenties,female,,Гэта складаней і даражэй.,17973,Belarusian
51656,common_voice_be_26888217.mp3,twenties,female,,Адзін з заснавальнікаў нацыянальнай рэалістычнай паэзіі.,27045,Belarusian
49573,common_voice_be_27221187.mp3,twenties,female,,"Сам ён тады быў не музыка, а звычайны чалавек.",32661,Belarusian
44152,common_voice_be_27079843.mp3,twenties,female,,Але толькі час страцілі.,22293,Belarusian
20681,common_voice_be_27200497.mp3,twenties,female,,"Парабкі і дзяўчаты разышліся, хто куды папала.",27693,Belarusian
50603,common_voice_be_28671680.mp3,twenties,female,,"Між тым, магчыма, гэта яшчэ не фінал.",21958,Belarusian
42008,common_voice_be_26853199.mp3,twenties,female,,"Вусені цёмна-зялёныя, палосы на целе бялёсыя або чырванаватыя, з жоўтымі плямамі.",41733,Belarusian
15879,common_voice_be_27475405.mp3,twenties,female,,На самым пачатку цяперашняга веку бірка ў нашай старонцы блізу што зусім звялася.,46366,Belarusian
12850,common_voice_be_27287996.mp3,twenties,female,,"Калі не ўмееш трымаць, дык трэба было не брацца.",24453,Belarusian
32183,common_voice_be_27301951.mp3,twenties,female,,"Пільна пазіраў, нібы гіпнатызаваць хацеў гэтага чалавечка, але чалавечак гіпнатызаваў яго.",52533,Belarusian
43332,common_voice_be_26917187.mp3,twenties,female,,"Гэты перыяд характарызуецца таксама росквітам духоўнай, царкоўнай і арганнай музыкі.",45405,Belarusian
7128,common_voice_be_27016350.mp3,twenties,female,,"У актывы кампаніі ўваходзяць асфальтабетонныя і цэментныя заводы, лабараторыі, парк транспартных сродкаў.",47781,Belarusian
38913,common_voice_be_27292063.mp3,twenties,female,,"Ад гаворкі тоўстыя губы яго трэсліся, ад узбуджанасці чырванелі вочы і твар мяняў колеры.",59661,Belarusian
19207,common_voice_be_26869775.mp3,twenties,female,,Твор напоўнены рэаліямі беларускага жыцця часоў прыгонніцтва.,34173,Belarusian
25676,common_voice_be_27376473.mp3,twenties,female,,"Расце ў цяністых лясах, на вільготных хмызняках і альшаніках, у вільготных ярах.",46701,Belarusian
13041,common_voice_be_26920777.mp3,twenties,female,,Актыўна садзейнічаў развіццю народнай асветы ў сваёй мясцовасці.,38806,Belarusian
9065,common_voice_be_27195047.mp3,twenties,female,,І ўрачыста варочалася дадому з бацькам.,22822,Belarusian
41052,common_voice_be_35124243.mp3,twenties,female,,"Самае дрэннае, што ў вас гэта атрымаецца.",30285,Belarusian
20645,common_voice_be_27200296.mp3,twenties,female,,Чырвонаармейцы папрасілі гаварыць па-расійску.,24885,Belarusian
46805,common_voice_be_27066858.mp3,twenties,female,,А як яго шукаць?,16893,Belarusian
33795,common_voice_be_26923570.mp3,twenties,female,,Змяшчае ўсяго адзін від з некалькімі падвідамі.,23805,Belarusian
16916,common_voice_be_27246077.mp3,twenties,female,,Ці ж не пазналі?,14301,Belarusian
1940,common_voice_be_27399463.mp3,twenties,female,,Тут скончыла жаночую гімназію і настаўніцкія курсы.,27693,Belarusian
52004,common_voice_be_28721919.mp3,twenties,female,,"Але я зманю, калі скажу, што выхоўваць пяцярых лёгка!",24453,Belarusian
43344,common_voice_be_26917378.mp3,twenties,female,,Помста за забойства сваяка або нанясенне яму цялесных пашкоджанняў называлася кроўнай.,43245,Belarusian
50592,common_voice_be_28671622.mp3,twenties,female,,"Замак, пабудаваны з крапівы.",20230,Belarusian
41501,common_voice_be_27254574.mp3,twenties,female,,"Не той цяпер свет, каб у бацькі пытацца, як лепш зрабіць.",33093,Belarusian
50378,common_voice_be_26953990.mp3,twenties,female,,Другі паверх званіцы прарэзаны чатырма шырокімі вокнамі.,29734,Belarusian
32719,common_voice_be_26967215.mp3,twenties,female,,Валодае невялікай цвёрдасцю і шчыльнасцю.,25533,Belarusian
13231,common_voice_be_28771515.mp3,twenties,female,,"Але як я пайду, калі ўсе мае застаюцца?",28125,Belarusian
4757,common_voice_be_27093318.mp3,twenties,female,,"Нават цікава, што скажа яна.",25101,Belarusian
29533,common_voice_be_27122564.mp3,twenties,female,,Рыкаюць па хлявах цяляты.,22606,Belarusian
33767,common_voice_be_26918862.mp3,twenties,female,,"Мундзір, выявы ўзнагарод удакладняюць характарыстыку героя.",38925,Belarusian
38422,common_voice_be_26914189.mp3,teens,male,,"Мае тыповую для роду знешнасць, падабенства з восамі.",27045,Belarusian
55524,common_voice_be_29460569.mp3,teens,male,,Выклік лятучай брыгады будзе бясплатным.,22941,Belarusian
18300,common_voice_be_26905265.mp3,teens,male,,З прычыны выключна высокай вязкасці абломкі нефрыту вельмі складана раскалоць на кавалкі.,41733,Belarusian
20004,common_voice_be_26829021.mp3,teens,male,,"Сорусы зрушанага тыпу, прымацоўваюцца да ложу знізу і часткова па баках.",41085,Belarusian
38368,common_voice_be_26895692.mp3,teens,male,,Працавала ў станковай і манументальнай скульптуры.,25533,Belarusian
55214,common_voice_be_28955386.mp3,teens,male,,"На жаль, шмат у каго неба і зямля.",20565,Belarusian
55385,common_voice_be_29073905.mp3,teens,male,,"Мы маем права такое рашэнне прыняць, і мы яго прынялі.",36981,Belarusian
827,common_voice_be_26809322.mp3,teens,male,,"Разгарнулася будаўніцтва надводных караблёў розных класаў, падводных лодак а таксама самалётаў марской авіяцыі.",43461,Belarusian
17123,common_voice_be_26853505.mp3,teens,male,,"Песня ціхая, аднатонная, нагадвае скрып.",29205,Belarusian
11397,common_voice_be_27264451.mp3,teens,male,,"І я толькі хачу, каб ён змяніўся ў лепшы бок.",28341,Belarusian
38411,common_voice_be_26913834.mp3,teens,male,,"У аснову прысуду, вызначэння могуць быць пакладзеныя толькі доказы даследаваныя ў судовым следстве.",41085,Belarusian
55416,common_voice_be_29074623.mp3,teens,male,,Тады мне трэба ехаць і глядзець.,17325,Belarusian
16295,common_voice_be_27113975.mp3,teens,male,,"Людзі пачалі пад песню і музыку выбіваць такт нагамі, пляскаць у далоні.",39141,Belarusian
5696,common_voice_be_26786077.mp3,teens,male,,"Паклаў аснову фларыстычнаму, экалагічнаму і гістарычнаму кірункам у геаграфіі раслін.",45405,Belarusian
55397,common_voice_be_29074106.mp3,teens,male,,А кіраўнік дзяржавы і не ведае!,20565,Belarusian
3973,common_voice_be_26802537.mp3,teens,male,,Геральдыка мае значэнне і пры вывучэнні пісьмовых крыніц.,32445,Belarusian
55451,common_voice_be_29137859.mp3,teens,male,,"Такое можа быць, я дапускаю, што нас могуць падзяліць.",27693,Belarusian
17885,common_voice_be_26779230.mp3,teens,male,,Характарызуецца мірным суіснаваннем славянскага і балтыйскага насельніцтва.,29853,Belarusian
16304,common_voice_be_27122001.mp3,teens,male,,"Угледзеўшы чырвонаармейца, кабета яшчэ болей пачала галасіць каля труны.",43245,Belarusian
5684,common_voice_be_26785948.mp3,teens,male,,"Неўзабаве ён захварэў на сухоты і памёр, калі яго сыну было два гады.",40005,Belarusian
15807,common_voice_be_26871213.mp3,teens,male,,Аднак у анархіі ёсць і іншае значэнне.,21213,Belarusian
2938,common_voice_be_26836025.mp3,teens,male,,"Купала выкладае сваю эстэтычную праграму, жыццёвае, грамадзянскае і паэтычнае крэда.",49941,Belarusian
